,PNW
1665,4685.453747
1666,4685.453747
1667,4685.453747
1668,4685.453747
1669,4685.453747
1670,4685.453747
1671,4685.453747
1672,4685.453747
1673,4685.453747
1674,4685.453747
1675,4685.453747
1676,4685.453747
1677,4685.453747
1678,4685.453747
1679,4685.453747
1680,4629.262297
1681,4629.262297
1682,4629.262297
1683,4629.262297
1684,4629.262297
1685,4629.262297
1686,4629.262297
1687,4629.262297
1688,4629.262297
1689,4629.262297
1690,4629.262297
1691,4629.262297
1692,4629.262297
1693,4629.262297
1694,4629.262297
1695,4629.262297
1696,4629.262297
1697,4629.262297
1698,4629.262297
1699,4629.262297
1700,4629.262297
1701,4629.262297
1702,4629.262297
1703,4629.262297
1704,4608.123755
1705,4608.123755
1706,4608.123755
1707,4608.123755
1708,4608.123755
1709,4608.123755
1710,4608.123755
1711,4608.123755
1712,4608.123755
1713,4608.123755
1714,4608.123755
1715,4608.123755
1716,4608.123755
1717,4608.123755
1718,4608.123755
1719,4608.123755
1720,4608.123755
1721,4608.123755
1722,4608.123755
1723,4608.123755
1724,4608.123755
1725,4608.123755
1726,4608.123755
1727,4608.123755
1728,4577.426434
1729,4577.426434
1730,4577.426434
1731,4577.426434
1732,4577.426434
1733,4577.426434
1734,4577.426434
1735,4577.426434
1736,4577.426434
1737,4577.426434
1738,4577.426434
1739,4577.426434
1740,4577.426434
1741,4577.426434
1742,4577.426434
1743,4577.426434
1744,4577.426434
1745,4577.426434
1746,4577.426434
1747,4577.426434
1748,4577.426434
1749,4577.426434
1750,4577.426434
1751,4577.426434
1752,4566.740859
1753,4566.740859
1754,4566.740859
1755,4566.740859
1756,4566.740859
1757,4566.740859
1758,4566.740859
1759,4566.740859
1760,4566.740859
1761,4566.740859
1762,4566.740859
1763,4566.740859
1764,4566.740859
1765,4566.740859
1766,4566.740859
1767,4566.740859
1768,4566.740859
1769,4566.740859
1770,4566.740859
1771,4566.740859
1772,4566.740859
1773,4566.740859
1774,4566.740859
1775,4566.740859
1776,4566.04328
1777,4566.04328
1778,4566.04328
1779,4566.04328
1780,4566.04328
1781,4566.04328
1782,4566.04328
1783,4566.04328
1784,4566.04328
1785,4566.04328
1786,4566.04328
1787,4566.04328
1788,4566.04328
1789,4566.04328
1790,4566.04328
1791,4566.04328
1792,4566.04328
1793,4566.04328
1794,4566.04328
1795,4566.04328
1796,4566.04328
1797,4566.04328
1798,4566.04328
1799,4566.04328
1800,4541.26833
1801,4541.26833
1802,4541.26833
1803,4541.26833
1804,4541.26833
1805,4541.26833
1806,4541.26833
1807,4541.26833
1808,4541.26833
1809,4541.26833
1810,4541.26833
1811,4541.26833
1812,4541.26833
1813,4541.26833
1814,4541.26833
1815,4541.26833
1816,4541.26833
1817,4541.26833
1818,4541.26833
1819,4541.26833
1820,4541.26833
1821,4541.26833
1822,4541.26833
1823,4541.26833
1824,4527.558742
1825,4527.558742
1826,4527.558742
1827,4527.558742
1828,4527.558742
1829,4527.558742
1830,4527.558742
1831,4527.558742
1832,4527.558742
1833,4527.558742
1834,4527.558742
1835,4527.558742
1836,4527.558742
1837,4527.558742
1838,4527.558742
1839,4527.558742
1840,4527.558742
1841,4527.558742
1842,4527.558742
1843,4527.558742
1844,4527.558742
1845,4527.558742
1846,4527.558742
1847,4527.558742
1848,4498.59055
1849,4498.59055
1850,4498.59055
1851,4498.59055
1852,4498.59055
1853,4498.59055
1854,4498.59055
1855,4498.59055
1856,4498.59055
1857,4498.59055
1858,4498.59055
1859,4498.59055
1860,4498.59055
1861,4498.59055
1862,4498.59055
1863,4498.59055
1864,4498.59055
1865,4498.59055
1866,4498.59055
1867,4498.59055
1868,4498.59055
1869,4498.59055
1870,4498.59055
1871,4498.59055
1872,4495.076984
1873,4495.076984
1874,4495.076984
1875,4495.076984
1876,4495.076984
1877,4495.076984
1878,4495.076984
1879,4495.076984
1880,4495.076984
1881,4495.076984
1882,4495.076984
1883,4495.076984
1884,4495.076984
1885,4495.076984
1886,4495.076984
1887,4495.076984
1888,4495.076984
1889,4495.076984
1890,4495.076984
1891,4495.076984
1892,4495.076984
1893,4495.076984
1894,4495.076984
1895,4495.076984
1896,4518.562129
1897,4518.562129
1898,4518.562129
1899,4518.562129
1900,4518.562129
1901,4518.562129
1902,4518.562129
1903,4518.562129
1904,4518.562129
1905,4518.562129
1906,4518.562129
1907,4518.562129
1908,4518.562129
1909,4518.562129
1910,4518.562129
1911,4518.562129
1912,4518.562129
1913,4518.562129
1914,4518.562129
1915,4518.562129
1916,4518.562129
1917,4518.562129
1918,4518.562129
1919,4518.562129
1920,4488.916548
1921,4488.916548
1922,4488.916548
1923,4488.916548
1924,4488.916548
1925,4488.916548
1926,4488.916548
1927,4488.916548
1928,4488.916548
1929,4488.916548
1930,4488.916548
1931,4488.916548
1932,4488.916548
1933,4488.916548
1934,4488.916548
1935,4488.916548
1936,4488.916548
1937,4488.916548
1938,4488.916548
1939,4488.916548
1940,4488.916548
1941,4488.916548
1942,4488.916548
1943,4488.916548
1944,4497.133515
1945,4497.133515
1946,4497.133515
1947,4497.133515
1948,4497.133515
1949,4497.133515
1950,4497.133515
1951,4497.133515
1952,4497.133515
1953,4497.133515
1954,4497.133515
1955,4497.133515
1956,4497.133515
1957,4497.133515
1958,4497.133515
1959,4497.133515
1960,4497.133515
1961,4497.133515
1962,4497.133515
1963,4497.133515
1964,4497.133515
1965,4497.133515
1966,4497.133515
1967,4497.133515
1968,4509.992906
1969,4509.992906
1970,4509.992906
1971,4509.992906
1972,4509.992906
1973,4509.992906
1974,4509.992906
1975,4509.992906
1976,4509.992906
1977,4509.992906
1978,4509.992906
1979,4509.992906
1980,4509.992906
1981,4509.992906
1982,4509.992906
1983,4509.992906
1984,4509.992906
1985,4509.992906
1986,4509.992906
1987,4509.992906
1988,4509.992906
1989,4509.992906
1990,4509.992906
1991,4509.992906
1992,4501.548842
1993,4501.548842
1994,4501.548842
1995,4501.548842
1996,4501.548842
1997,4501.548842
1998,4501.548842
1999,4501.548842
2000,4501.548842
2001,4501.548842
2002,4501.548842
2003,4501.548842
2004,4501.548842
2005,4501.548842
2006,4501.548842
2007,4501.548842
2008,4501.548842
2009,4501.548842
2010,4501.548842
2011,4501.548842
2012,4501.548842
2013,4501.548842
2014,4501.548842
2015,4501.548842
2016,4491.768735
2017,4491.768735
2018,4491.768735
2019,4491.768735
2020,4491.768735
2021,4491.768735
2022,4491.768735
2023,4491.768735
2024,4491.768735
2025,4491.768735
2026,4491.768735
2027,4491.768735
2028,4491.768735
2029,4491.768735
2030,4491.768735
2031,4491.768735
2032,4491.768735
2033,4491.768735
2034,4491.768735
2035,4491.768735
2036,4491.768735
2037,4491.768735
2038,4491.768735
2039,4491.768735
2040,4511.48281
2041,4511.48281
2042,4511.48281
2043,4511.48281
2044,4511.48281
2045,4511.48281
2046,4511.48281
2047,4511.48281
2048,4511.48281
2049,4511.48281
2050,4511.48281
2051,4511.48281
2052,4511.48281
2053,4511.48281
2054,4511.48281
2055,4511.48281
2056,4511.48281
2057,4511.48281
2058,4511.48281
2059,4511.48281
2060,4511.48281
2061,4511.48281
2062,4511.48281
2063,4511.48281
2064,4542.15999
2065,4542.15999
2066,4542.15999
2067,4542.15999
2068,4542.15999
2069,4542.15999
2070,4542.15999
2071,4542.15999
2072,4542.15999
2073,4542.15999
2074,4542.15999
2075,4542.15999
2076,4542.15999
2077,4542.15999
2078,4542.15999
2079,4542.15999
2080,4542.15999
2081,4542.15999
2082,4542.15999
2083,4542.15999
2084,4542.15999
2085,4542.15999
2086,4542.15999
2087,4542.15999
2088,4565.578467
2089,4565.578467
2090,4565.578467
2091,4565.578467
2092,4565.578467
2093,4565.578467
2094,4565.578467
2095,4565.578467
2096,4565.578467
2097,4565.578467
2098,4565.578467
2099,4565.578467
2100,4565.578467
2101,4565.578467
2102,4565.578467
2103,4565.578467
2104,4565.578467
2105,4565.578467
2106,4565.578467
2107,4565.578467
2108,4565.578467
2109,4565.578467
2110,4565.578467
2111,4565.578467
2112,4561.703439
2113,4561.703439
2114,4561.703439
2115,4561.703439
2116,4561.703439
2117,4561.703439
2118,4561.703439
2119,4561.703439
2120,4561.703439
2121,4561.703439
2122,4561.703439
2123,4561.703439
2124,4561.703439
2125,4561.703439
2126,4561.703439
2127,4561.703439
2128,4561.703439
2129,4561.703439
2130,4561.703439
2131,4561.703439
2132,4561.703439
2133,4561.703439
2134,4561.703439
2135,4561.703439
2136,4566.650301
2137,4566.650301
2138,4566.650301
2139,4566.650301
2140,4566.650301
2141,4566.650301
2142,4566.650301
2143,4566.650301
2144,4566.650301
2145,4566.650301
2146,4566.650301
2147,4566.650301
2148,4566.650301
2149,4566.650301
2150,4566.650301
2151,4566.650301
2152,4566.650301
2153,4566.650301
2154,4566.650301
2155,4566.650301
2156,4566.650301
2157,4566.650301
2158,4566.650301
2159,4566.650301
2160,4550.34057
2161,4550.34057
2162,4550.34057
2163,4550.34057
2164,4550.34057
2165,4550.34057
2166,4550.34057
2167,4550.34057
2168,4550.34057
2169,4550.34057
2170,4550.34057
2171,4550.34057
2172,4550.34057
2173,4550.34057
2174,4550.34057
2175,4550.34057
2176,4550.34057
2177,4550.34057
2178,4550.34057
2179,4550.34057
2180,4550.34057
2181,4550.34057
2182,4550.34057
2183,4550.34057
2184,4514.038618
2185,4514.038618
2186,4514.038618
2187,4514.038618
2188,4514.038618
2189,4514.038618
2190,4514.038618
2191,4514.038618
2192,4514.038618
2193,4514.038618
2194,4514.038618
2195,4514.038618
2196,4514.038618
2197,4514.038618
2198,4514.038618
2199,4514.038618
2200,4514.038618
2201,4514.038618
2202,4514.038618
2203,4514.038618
2204,4514.038618
2205,4514.038618
2206,4514.038618
2207,4514.038618
2208,4510.29902
2209,4510.29902
2210,4510.29902
2211,4510.29902
2212,4510.29902
2213,4510.29902
2214,4510.29902
2215,4510.29902
2216,4510.29902
2217,4510.29902
2218,4510.29902
2219,4510.29902
2220,4510.29902
2221,4510.29902
2222,4510.29902
2223,4510.29902
2224,4510.29902
2225,4510.29902
2226,4510.29902
2227,4510.29902
2228,4510.29902
2229,4510.29902
2230,4510.29902
2231,4510.29902
2232,4501.415201
2233,4501.415201
2234,4501.415201
2235,4501.415201
2236,4501.415201
2237,4501.415201
2238,4501.415201
2239,4501.415201
2240,4501.415201
2241,4501.415201
2242,4501.415201
2243,4501.415201
2244,4501.415201
2245,4501.415201
2246,4501.415201
2247,4501.415201
2248,4501.415201
2249,4501.415201
2250,4501.415201
2251,4501.415201
2252,4501.415201
2253,4501.415201
2254,4501.415201
2255,4501.415201
2256,4462.741735
2257,4462.741735
2258,4462.741735
2259,4462.741735
2260,4462.741735
2261,4462.741735
2262,4462.741735
2263,4462.741735
2264,4462.741735
2265,4462.741735
2266,4462.741735
2267,4462.741735
2268,4462.741735
2269,4462.741735
2270,4462.741735
2271,4462.741735
2272,4462.741735
2273,4462.741735
2274,4462.741735
2275,4462.741735
2276,4462.741735
2277,4462.741735
2278,4462.741735
2279,4462.741735
2280,4448.425017
2281,4448.425017
2282,4448.425017
2283,4448.425017
2284,4448.425017
2285,4448.425017
2286,4448.425017
2287,4448.425017
2288,4448.425017
2289,4448.425017
2290,4448.425017
2291,4448.425017
2292,4448.425017
2293,4448.425017
2294,4448.425017
2295,4448.425017
2296,4448.425017
2297,4448.425017
2298,4448.425017
2299,4448.425017
2300,4448.425017
2301,4448.425017
2302,4448.425017
2303,4448.425017
2304,4440.105179
2305,4440.105179
2306,4440.105179
2307,4440.105179
2308,4440.105179
2309,4440.105179
2310,4440.105179
2311,4440.105179
2312,4440.105179
2313,4440.105179
2314,4440.105179
2315,4440.105179
2316,4440.105179
2317,4440.105179
2318,4440.105179
2319,4440.105179
2320,4440.105179
2321,4440.105179
2322,4440.105179
2323,4440.105179
2324,4440.105179
2325,4440.105179
2326,4440.105179
2327,4440.105179
2328,4429.169348
2329,4429.169348
2330,4429.169348
2331,4429.169348
2332,4429.169348
2333,4429.169348
2334,4429.169348
2335,4429.169348
2336,4429.169348
2337,4429.169348
2338,4429.169348
2339,4429.169348
2340,4429.169348
2341,4429.169348
2342,4429.169348
2343,4429.169348
2344,4429.169348
2345,4429.169348
2346,4429.169348
2347,4429.169348
2348,4429.169348
2349,4429.169348
2350,4429.169348
2351,4429.169348
2352,4419.911326
2353,4419.911326
2354,4419.911326
2355,4419.911326
2356,4419.911326
2357,4419.911326
2358,4419.911326
2359,4419.911326
2360,4419.911326
2361,4419.911326
2362,4419.911326
2363,4419.911326
2364,4419.911326
2365,4419.911326
2366,4419.911326
2367,4419.911326
2368,4419.911326
2369,4419.911326
2370,4419.911326
2371,4419.911326
2372,4419.911326
2373,4419.911326
2374,4419.911326
2375,4419.911326
2376,4414.471559
2377,4414.471559
2378,4414.471559
2379,4414.471559
2380,4414.471559
2381,4414.471559
2382,4414.471559
2383,4414.471559
2384,4414.471559
2385,4414.471559
2386,4414.471559
2387,4414.471559
2388,4414.471559
2389,4414.471559
2390,4414.471559
2391,4414.471559
2392,4414.471559
2393,4414.471559
2394,4414.471559
2395,4414.471559
2396,4414.471559
2397,4414.471559
2398,4414.471559
2399,4414.471559
2400,4429.241748
2401,4429.241748
2402,4429.241748
2403,4429.241748
2404,4429.241748
2405,4429.241748
2406,4429.241748
2407,4429.241748
2408,4429.241748
2409,4429.241748
2410,4429.241748
2411,4429.241748
2412,4429.241748
2413,4429.241748
2414,4429.241748
2415,4429.241748
2416,4429.241748
2417,4429.241748
2418,4429.241748
2419,4429.241748
2420,4429.241748
2421,4429.241748
2422,4429.241748
2423,4429.241748
2424,4436.412491
2425,4436.412491
2426,4436.412491
2427,4436.412491
2428,4436.412491
2429,4436.412491
2430,4436.412491
2431,4436.412491
2432,4436.412491
2433,4436.412491
2434,4436.412491
2435,4436.412491
2436,4436.412491
2437,4436.412491
2438,4436.412491
2439,4436.412491
2440,4436.412491
2441,4436.412491
2442,4436.412491
2443,4436.412491
2444,4436.412491
2445,4436.412491
2446,4436.412491
2447,4436.412491
2448,4408.164175
2449,4408.164175
2450,4408.164175
2451,4408.164175
2452,4408.164175
2453,4408.164175
2454,4408.164175
2455,4408.164175
2456,4408.164175
2457,4408.164175
2458,4408.164175
2459,4408.164175
2460,4408.164175
2461,4408.164175
2462,4408.164175
2463,4408.164175
2464,4408.164175
2465,4408.164175
2466,4408.164175
2467,4408.164175
2468,4408.164175
2469,4408.164175
2470,4408.164175
2471,4408.164175
2472,4386.376999
2473,4386.376999
2474,4386.376999
2475,4386.376999
2476,4386.376999
2477,4386.376999
2478,4386.376999
2479,4386.376999
2480,4386.376999
2481,4386.376999
2482,4386.376999
2483,4386.376999
2484,4386.376999
2485,4386.376999
2486,4386.376999
2487,4386.376999
2488,4386.376999
2489,4386.376999
2490,4386.376999
2491,4386.376999
2492,4386.376999
2493,4386.376999
2494,4386.376999
2495,4386.376999
2496,4397.626225
2497,4397.626225
2498,4397.626225
2499,4397.626225
2500,4397.626225
2501,4397.626225
2502,4397.626225
2503,4397.626225
2504,4397.626225
2505,4397.626225
2506,4397.626225
2507,4397.626225
2508,4397.626225
2509,4397.626225
2510,4397.626225
2511,4397.626225
2512,4397.626225
2513,4397.626225
2514,4397.626225
2515,4397.626225
2516,4397.626225
2517,4397.626225
2518,4397.626225
2519,4397.626225
2520,4426.853866
2521,4426.853866
2522,4426.853866
2523,4426.853866
2524,4426.853866
2525,4426.853866
2526,4426.853866
2527,4426.853866
2528,4426.853866
2529,4426.853866
2530,4426.853866
2531,4426.853866
2532,4426.853866
2533,4426.853866
2534,4426.853866
2535,4426.853866
2536,4426.853866
2537,4426.853866
2538,4426.853866
2539,4426.853866
2540,4426.853866
2541,4426.853866
2542,4426.853866
2543,4426.853866
2544,4481.015188
2545,4481.015188
2546,4481.015188
2547,4481.015188
2548,4481.015188
2549,4481.015188
2550,4481.015188
2551,4481.015188
2552,4481.015188
2553,4481.015188
2554,4481.015188
2555,4481.015188
2556,4481.015188
2557,4481.015188
2558,4481.015188
2559,4481.015188
2560,4481.015188
2561,4481.015188
2562,4481.015188
2563,4481.015188
2564,4481.015188
2565,4481.015188
2566,4481.015188
2567,4481.015188
2568,4516.175072
2569,4516.175072
2570,4516.175072
2571,4516.175072
2572,4516.175072
2573,4516.175072
2574,4516.175072
2575,4516.175072
2576,4516.175072
2577,4516.175072
2578,4516.175072
2579,4516.175072
2580,4516.175072
2581,4516.175072
2582,4516.175072
2583,4516.175072
2584,4516.175072
2585,4516.175072
2586,4516.175072
2587,4516.175072
2588,4516.175072
2589,4516.175072
2590,4516.175072
2591,4516.175072
2592,4532.52385
2593,4532.52385
2594,4532.52385
2595,4532.52385
2596,4532.52385
2597,4532.52385
2598,4532.52385
2599,4532.52385
2600,4532.52385
2601,4532.52385
2602,4532.52385
2603,4532.52385
2604,4532.52385
2605,4532.52385
2606,4532.52385
2607,4532.52385
2608,4532.52385
2609,4532.52385
2610,4532.52385
2611,4532.52385
2612,4532.52385
2613,4532.52385
2614,4532.52385
2615,4532.52385
2616,4529.075358
2617,4529.075358
2618,4529.075358
2619,4529.075358
2620,4529.075358
2621,4529.075358
2622,4529.075358
2623,4529.075358
2624,4529.075358
2625,4529.075358
2626,4529.075358
2627,4529.075358
2628,4529.075358
2629,4529.075358
2630,4529.075358
2631,4529.075358
2632,4529.075358
2633,4529.075358
2634,4529.075358
2635,4529.075358
2636,4529.075358
2637,4529.075358
2638,4529.075358
2639,4529.075358
2640,4557.963566
2641,4557.963566
2642,4557.963566
2643,4557.963566
2644,4557.963566
2645,4557.963566
2646,4557.963566
2647,4557.963566
2648,4557.963566
2649,4557.963566
2650,4557.963566
2651,4557.963566
2652,4557.963566
2653,4557.963566
2654,4557.963566
2655,4557.963566
2656,4557.963566
2657,4557.963566
2658,4557.963566
2659,4557.963566
2660,4557.963566
2661,4557.963566
2662,4557.963566
2663,4557.963566
2664,4601.110847
2665,4601.110847
2666,4601.110847
2667,4601.110847
2668,4601.110847
2669,4601.110847
2670,4601.110847
2671,4601.110847
2672,4601.110847
2673,4601.110847
2674,4601.110847
2675,4601.110847
2676,4601.110847
2677,4601.110847
2678,4601.110847
2679,4601.110847
2680,4601.110847
2681,4601.110847
2682,4601.110847
2683,4601.110847
2684,4601.110847
2685,4601.110847
2686,4601.110847
2687,4601.110847
2688,4600.941834
2689,4600.941834
2690,4600.941834
2691,4600.941834
2692,4600.941834
2693,4600.941834
2694,4600.941834
2695,4600.941834
2696,4600.941834
2697,4600.941834
2698,4600.941834
2699,4600.941834
2700,4600.941834
2701,4600.941834
2702,4600.941834
2703,4600.941834
2704,4600.941834
2705,4600.941834
2706,4600.941834
2707,4600.941834
2708,4600.941834
2709,4600.941834
2710,4600.941834
2711,4600.941834
2712,4610.44324
2713,4610.44324
2714,4610.44324
2715,4610.44324
2716,4610.44324
2717,4610.44324
2718,4610.44324
2719,4610.44324
2720,4610.44324
2721,4610.44324
2722,4610.44324
2723,4610.44324
2724,4610.44324
2725,4610.44324
2726,4610.44324
2727,4610.44324
2728,4610.44324
2729,4610.44324
2730,4610.44324
2731,4610.44324
2732,4610.44324
2733,4610.44324
2734,4610.44324
2735,4610.44324
2736,4613.518588
2737,4613.518588
2738,4613.518588
2739,4613.518588
2740,4613.518588
2741,4613.518588
2742,4613.518588
2743,4613.518588
2744,4613.518588
2745,4613.518588
2746,4613.518588
2747,4613.518588
2748,4613.518588
2749,4613.518588
2750,4613.518588
2751,4613.518588
2752,4613.518588
2753,4613.518588
2754,4613.518588
2755,4613.518588
2756,4613.518588
2757,4613.518588
2758,4613.518588
2759,4613.518588
2760,4611.775146
2761,4611.775146
2762,4611.775146
2763,4611.775146
2764,4611.775146
2765,4611.775146
2766,4611.775146
2767,4611.775146
2768,4611.775146
2769,4611.775146
2770,4611.775146
2771,4611.775146
2772,4611.775146
2773,4611.775146
2774,4611.775146
2775,4611.775146
2776,4611.775146
2777,4611.775146
2778,4611.775146
2779,4611.775146
2780,4611.775146
2781,4611.775146
2782,4611.775146
2783,4611.775146
2784,4612.421736
2785,4612.421736
2786,4612.421736
2787,4612.421736
2788,4612.421736
2789,4612.421736
2790,4612.421736
2791,4612.421736
2792,4612.421736
2793,4612.421736
2794,4612.421736
2795,4612.421736
2796,4612.421736
2797,4612.421736
2798,4612.421736
2799,4612.421736
2800,4612.421736
2801,4612.421736
2802,4612.421736
2803,4612.421736
2804,4612.421736
2805,4612.421736
2806,4612.421736
2807,4612.421736
2808,4609.099256
2809,4609.099256
2810,4609.099256
2811,4609.099256
2812,4609.099256
2813,4609.099256
2814,4609.099256
2815,4609.099256
2816,4609.099256
2817,4609.099256
2818,4609.099256
2819,4609.099256
2820,4609.099256
2821,4609.099256
2822,4609.099256
2823,4609.099256
2824,4609.099256
2825,4609.099256
2826,4609.099256
2827,4609.099256
2828,4609.099256
2829,4609.099256
2830,4609.099256
2831,4609.099256
2832,4629.646892
2833,4629.646892
2834,4629.646892
2835,4629.646892
2836,4629.646892
2837,4629.646892
2838,4629.646892
2839,4629.646892
2840,4629.646892
2841,4629.646892
2842,4629.646892
2843,4629.646892
2844,4629.646892
2845,4629.646892
2846,4629.646892
2847,4629.646892
2848,4629.646892
2849,4629.646892
2850,4629.646892
2851,4629.646892
2852,4629.646892
2853,4629.646892
2854,4629.646892
2855,4629.646892
2856,4637.384591
2857,4637.384591
2858,4637.384591
2859,4637.384591
2860,4637.384591
2861,4637.384591
2862,4637.384591
2863,4637.384591
2864,4637.384591
2865,4637.384591
2866,4637.384591
2867,4637.384591
2868,4637.384591
2869,4637.384591
2870,4637.384591
2871,4637.384591
2872,4637.384591
2873,4637.384591
2874,4637.384591
2875,4637.384591
2876,4637.384591
2877,4637.384591
2878,4637.384591
2879,4637.384591
2880,4658.969988
2881,4658.969988
2882,4658.969988
2883,4658.969988
2884,4658.969988
2885,4658.969988
2886,4658.969988
2887,4658.969988
2888,4658.969988
2889,4658.969988
2890,4658.969988
2891,4658.969988
2892,4658.969988
2893,4658.969988
2894,4658.969988
2895,4658.969988
2896,4658.969988
2897,4658.969988
2898,4658.969988
2899,4658.969988
2900,4658.969988
2901,4658.969988
2902,4658.969988
2903,4658.969988
2904,4757.76784
2905,4757.76784
2906,4757.76784
2907,4757.76784
2908,4757.76784
2909,4757.76784
2910,4757.76784
2911,4757.76784
2912,4757.76784
2913,4757.76784
2914,4757.76784
2915,4757.76784
2916,4757.76784
2917,4757.76784
2918,4757.76784
2919,4757.76784
2920,4757.76784
2921,4757.76784
2922,4757.76784
2923,4757.76784
2924,4757.76784
2925,4757.76784
2926,4757.76784
2927,4757.76784
2928,4876.322116
2929,4876.322116
2930,4876.322116
2931,4876.322116
2932,4876.322116
2933,4876.322116
2934,4876.322116
2935,4876.322116
2936,4876.322116
2937,4876.322116
2938,4876.322116
2939,4876.322116
2940,4876.322116
2941,4876.322116
2942,4876.322116
2943,4876.322116
2944,4876.322116
2945,4876.322116
2946,4876.322116
2947,4876.322116
2948,4876.322116
2949,4876.322116
2950,4876.322116
2951,4876.322116
2952,4952.170586
2953,4952.170586
2954,4952.170586
2955,4952.170586
2956,4952.170586
2957,4952.170586
2958,4952.170586
2959,4952.170586
2960,4952.170586
2961,4952.170586
2962,4952.170586
2963,4952.170586
2964,4952.170586
2965,4952.170586
2966,4952.170586
2967,4952.170586
2968,4952.170586
2969,4952.170586
2970,4952.170586
2971,4952.170586
2972,4952.170586
2973,4952.170586
2974,4952.170586
2975,4952.170586
2976,5031.606809
2977,5031.606809
2978,5031.606809
2979,5031.606809
2980,5031.606809
2981,5031.606809
2982,5031.606809
2983,5031.606809
2984,5031.606809
2985,5031.606809
2986,5031.606809
2987,5031.606809
2988,5031.606809
2989,5031.606809
2990,5031.606809
2991,5031.606809
2992,5031.606809
2993,5031.606809
2994,5031.606809
2995,5031.606809
2996,5031.606809
2997,5031.606809
2998,5031.606809
2999,5031.606809
3000,5057.57642
3001,5057.57642
3002,5057.57642
3003,5057.57642
3004,5057.57642
3005,5057.57642
3006,5057.57642
3007,5057.57642
3008,5057.57642
3009,5057.57642
3010,5057.57642
3011,5057.57642
3012,5057.57642
3013,5057.57642
3014,5057.57642
3015,5057.57642
3016,5057.57642
3017,5057.57642
3018,5057.57642
3019,5057.57642
3020,5057.57642
3021,5057.57642
3022,5057.57642
3023,5057.57642
3024,5073.593016
3025,5073.593016
3026,5073.593016
3027,5073.593016
3028,5073.593016
3029,5073.593016
3030,5073.593016
3031,5073.593016
3032,5073.593016
3033,5073.593016
3034,5073.593016
3035,5073.593016
3036,5073.593016
3037,5073.593016
3038,5073.593016
3039,5073.593016
3040,5073.593016
3041,5073.593016
3042,5073.593016
3043,5073.593016
3044,5073.593016
3045,5073.593016
3046,5073.593016
3047,5073.593016
3048,5112.095734
3049,5112.095734
3050,5112.095734
3051,5112.095734
3052,5112.095734
3053,5112.095734
3054,5112.095734
3055,5112.095734
3056,5112.095734
3057,5112.095734
3058,5112.095734
3059,5112.095734
3060,5112.095734
3061,5112.095734
3062,5112.095734
3063,5112.095734
3064,5112.095734
3065,5112.095734
3066,5112.095734
3067,5112.095734
3068,5112.095734
3069,5112.095734
3070,5112.095734
3071,5112.095734
3072,5148.542846
3073,5148.542846
3074,5148.542846
3075,5148.542846
3076,5148.542846
3077,5148.542846
3078,5148.542846
3079,5148.542846
3080,5148.542846
3081,5148.542846
3082,5148.542846
3083,5148.542846
3084,5148.542846
3085,5148.542846
3086,5148.542846
3087,5148.542846
3088,5148.542846
3089,5148.542846
3090,5148.542846
3091,5148.542846
3092,5148.542846
3093,5148.542846
3094,5148.542846
3095,5148.542846
3096,5179.263379
3097,5179.263379
3098,5179.263379
3099,5179.263379
3100,5179.263379
3101,5179.263379
3102,5179.263379
3103,5179.263379
3104,5179.263379
3105,5179.263379
3106,5179.263379
3107,5179.263379
3108,5179.263379
3109,5179.263379
3110,5179.263379
3111,5179.263379
3112,5179.263379
3113,5179.263379
3114,5179.263379
3115,5179.263379
3116,5179.263379
3117,5179.263379
3118,5179.263379
3119,5179.263379
3120,5192.162771
3121,5192.162771
3122,5192.162771
3123,5192.162771
3124,5192.162771
3125,5192.162771
3126,5192.162771
3127,5192.162771
3128,5192.162771
3129,5192.162771
3130,5192.162771
3131,5192.162771
3132,5192.162771
3133,5192.162771
3134,5192.162771
3135,5192.162771
3136,5192.162771
3137,5192.162771
3138,5192.162771
3139,5192.162771
3140,5192.162771
3141,5192.162771
3142,5192.162771
3143,5192.162771
3144,5219.970952
3145,5219.970952
3146,5219.970952
3147,5219.970952
3148,5219.970952
3149,5219.970952
3150,5219.970952
3151,5219.970952
3152,5219.970952
3153,5219.970952
3154,5219.970952
3155,5219.970952
3156,5219.970952
3157,5219.970952
3158,5219.970952
3159,5219.970952
3160,5219.970952
3161,5219.970952
3162,5219.970952
3163,5219.970952
3164,5219.970952
3165,5219.970952
3166,5219.970952
3167,5219.970952
3168,5276.514658
3169,5276.514658
3170,5276.514658
3171,5276.514658
3172,5276.514658
3173,5276.514658
3174,5276.514658
3175,5276.514658
3176,5276.514658
3177,5276.514658
3178,5276.514658
3179,5276.514658
3180,5276.514658
3181,5276.514658
3182,5276.514658
3183,5276.514658
3184,5276.514658
3185,5276.514658
3186,5276.514658
3187,5276.514658
3188,5276.514658
3189,5276.514658
3190,5276.514658
3191,5276.514658
3192,5302.92971
3193,5302.92971
3194,5302.92971
3195,5302.92971
3196,5302.92971
3197,5302.92971
3198,5302.92971
3199,5302.92971
3200,5302.92971
3201,5302.92971
3202,5302.92971
3203,5302.92971
3204,5302.92971
3205,5302.92971
3206,5302.92971
3207,5302.92971
3208,5302.92971
3209,5302.92971
3210,5302.92971
3211,5302.92971
3212,5302.92971
3213,5302.92971
3214,5302.92971
3215,5302.92971
3216,5309.843441
3217,5309.843441
3218,5309.843441
3219,5309.843441
