Year,Month,Day,Hour,PNW
2011,4,5,11,19155.8011
2011,4,5,12,18568.99637
2011,4,5,13,18334.65514
2011,4,5,14,18162.96984
2011,4,5,15,17915.31099
2011,4,5,16,18513.25761
2011,4,5,17,19031.09315
2011,4,5,18,19843.47422
2011,4,5,19,20402.09671
2011,4,5,20,19856.78357
2011,4,5,21,18620.61321
2011,4,5,22,17472.55199
2011,4,5,23,16496.79518
2011,4,6,0,15844.00216
2011,4,6,1,15630.75853
2011,4,6,2,15724.5471
2011,4,6,3,16073.81648
2011,4,6,4,16892.76359
2011,4,6,5,18309.26213
2011,4,6,6,18878.69778
2011,4,6,7,19688.33466
2011,4,6,8,20191.30538
2011,4,6,9,20150.27115
2011,4,6,10,19722.01731
2011,4,6,11,19502.60559
2011,4,6,12,19087.85246
2011,4,6,13,18581.16156
2011,4,6,14,18161.54817
2011,4,6,15,18342.1668
2011,4,6,16,18935.67676
2011,4,6,17,19604.69105
2011,4,6,18,20242.7766
2011,4,6,19,20647.98418
2011,4,6,20,20114.49694
2011,4,6,21,19038.33739
2011,4,6,22,17798.19264
2011,4,6,23,16910.40386
2011,4,7,0,16473.93569
2011,4,7,1,16249.00645
2011,4,7,2,16402.72827
2011,4,7,3,16655.72432
2011,4,7,4,17374.40171
2011,4,7,5,18494.25878
2011,4,7,6,19136.22215
2011,4,7,7,19185.1179
2011,4,7,8,19421.12997
2011,4,7,9,19673.81458
2011,4,7,10,19759.25584
2011,4,7,11,19640.71784
2011,4,7,12,19370.31931
2011,4,7,13,18875.14308
2011,4,7,14,18312.32423
2011,4,7,15,18010.96607
2011,4,7,16,17959.24349
2011,4,7,17,18313.9717
2011,4,7,18,18776.65065
2011,4,7,19,19733.26146
2011,4,7,20,20181.27466
2011,4,7,21,19175.84331
2011,4,7,22,18031.99802
2011,4,7,23,17017.65594
2011,4,8,0,16297.98887
2011,4,8,1,16187.72964
2011,4,8,2,16321.71379
2011,4,8,3,16877.12973
2011,4,8,4,17928.58316
2011,4,8,5,19850.42777
2011,4,8,6,21726.5292
2011,4,8,7,22367.43284
2011,4,8,8,21723.2661
2011,4,8,9,20886.06944
2011,4,8,10,20214.15071
2011,4,8,11,19492.10015
2011,4,8,12,18833.0486
2011,4,8,13,18347.9286
2011,4,8,14,17955.89788
2011,4,8,15,17552.65904
2011,4,8,16,17073.82941
2011,4,8,17,17467.55478
2011,4,8,18,17852.57626
2011,4,8,19,18652.15805
2011,4,8,20,19123.98011
2011,4,8,21,18384.65273
2011,4,8,22,17132.78823
2011,4,8,23,15979.66481
2011,4,9,0,15354.63392
2011,4,9,1,15052.81463
2011,4,9,2,14935.53134
2011,4,9,3,15111.08297
2011,4,9,4,15569.91111
2011,4,9,5,16446.78438
2011,4,9,6,18343.72306
2011,4,9,7,19776.39647
2011,4,9,8,20183.30218
2011,4,9,9,19877.09891
2011,4,9,10,19400.98022
2011,4,9,11,18759.94481
2011,4,9,12,18139.65724
2011,4,9,13,17589.53868
2011,4,9,14,17328.58438
2011,4,9,15,17406.61596
2011,4,9,16,17635.34431
2011,4,9,17,17975.86732
2011,4,9,18,18187.98584
2011,4,9,19,18590.62384
2011,4,9,20,18678.27876
2011,4,9,21,17747.25839
2011,4,9,22,16555.98863
2011,4,9,23,15392.24678
2011,4,10,0,14702.01075
2011,4,10,1,14350.38757
2011,4,10,2,14222.81044
2011,4,10,3,14260.81088
2011,4,10,4,14500.74905
2011,4,10,5,15166.43303
2011,4,10,6,16690.7989
2011,4,10,7,18362.76159
2011,4,10,8,18874.91275
2011,4,10,9,18873.78053
2011,4,10,10,18674.92556
2011,4,10,11,18343.96327
2011,4,10,12,18005.88542
2011,4,10,13,17676.54706
2011,4,10,14,17464.86975
2011,4,10,15,17595.21184
2011,4,10,16,17657.05802
2011,4,10,17,17885.86113
2011,4,10,18,17978.6587
2011,4,10,19,18514.2366
2011,4,10,20,18393.17627
2011,4,10,21,17249.79879
2011,4,10,22,15925.8617
2011,4,10,23,14902.57318
2011,4,11,0,14263.16149
2011,4,11,1,14028.39503
2011,4,11,2,14038.2928
2011,4,11,3,14417.58321
2011,4,11,4,15542.80901
2011,4,11,5,17622.35515
2011,4,11,6,19365.92049
2011,4,11,7,19992.30857
2011,4,11,8,19891.00064
2011,4,11,9,19890.36976
2011,4,11,10,19616.84296
2011,4,11,11,19506.31046
2011,4,11,12,19154.12976
2011,4,11,13,18866.15716
2011,4,11,14,18722.20128
2011,4,11,15,18545.45732
2011,4,11,16,18396.58652
2011,4,11,17,18599.52867
2011,4,11,18,18909.53973
2011,4,11,19,19654.06776
2011,4,11,20,19804.63842
2011,4,11,21,18840.38472
2011,4,11,22,17667.28954
2011,4,11,23,16625.62319
2011,4,12,0,16137.936
2011,4,12,1,16019.76803
2011,4,12,2,16221.53974
2011,4,12,3,16807.62546
2011,4,12,4,18036.62426
2011,4,12,5,20166.73035
2011,4,12,6,21972.52657
2011,4,12,7,22181.45707
2011,4,12,8,21297.94143
2011,4,12,9,20360.01848
2011,4,12,10,19509.55255
2011,4,12,11,18791.15642
2011,4,12,12,18285.47236
2011,4,12,13,17756.53607
2011,4,12,14,17161.59865
2011,4,12,15,17074.53553
2011,4,12,16,17216.87574
2011,4,12,17,17493.25605
2011,4,12,18,17908.54405
2011,4,12,19,18533.53229
2011,4,12,20,18612.5751
2011,4,12,21,17610.18568
2011,4,12,22,16490.8646
2011,4,12,23,15481.70945
2011,4,13,0,14930.2931
2011,4,13,1,14751.23405
2011,4,13,2,14744.65875
2011,4,13,3,15030.06457
2011,4,13,4,15883.87228
2011,4,13,5,17385.94504
2011,4,13,6,18430.15064
2011,4,13,7,18830.65024
2011,4,13,8,19241.55155
2011,4,13,9,19357.4142
2011,4,13,10,19172.19853
2011,4,13,11,18728.20801
2011,4,13,12,18312.40449
2011,4,13,13,17938.42164
2011,4,13,14,17640.64669
2011,4,13,15,17644.56044
2011,4,13,16,17934.91082
2011,4,13,17,18115.94214
2011,4,13,18,18346.98758
2011,4,13,19,18901.12943
2011,4,13,20,19028.61353
2011,4,13,21,18297.47055
2011,4,13,22,17239.19065
2011,4,13,23,16276.40489
2011,4,14,0,15541.68801
2011,4,14,1,15242.79598
2011,4,14,2,15278.8802
2011,4,14,3,15594.67248
2011,4,14,4,16464.56076
2011,4,14,5,17761.28137
2011,4,14,6,18657.12313
2011,4,14,7,18830.73743
2011,4,14,8,19022.43671
2011,4,14,9,19160.53639
2011,4,14,10,19074.27195
2011,4,14,11,19047.61091
2011,4,14,12,18975.38731
2011,4,14,13,18599.05738
2011,4,14,14,18570.67342
2011,4,14,15,18738.09514
2011,4,14,16,18978.83484
2011,4,14,17,19245.6461
2011,4,14,18,19533.97658
2011,4,14,19,19718.66737
2011,4,14,20,19438.1734
2011,4,14,21,18274.99047
2011,4,14,22,16970.79835
2011,4,14,23,15969.09357
2011,4,15,0,15327.18257
2011,4,15,1,15048.52456
2011,4,15,2,14972.66443
2011,4,15,3,15178.51066
2011,4,15,4,16119.94887
2011,4,15,5,17924.11422
2011,4,15,6,19769.96797
2011,4,15,7,20625.41969
2011,4,15,8,20497.37861
2011,4,15,9,20333.91208
2011,4,15,10,20122.9709
2011,4,15,11,19878.72585
2011,4,15,12,19753.01921
2011,4,15,13,19513.8198
2011,4,15,14,19215.69218
2011,4,15,15,19187.63763
2011,4,15,16,19245.85325
2011,4,15,17,19299.68769
2011,4,15,18,19304.4715
2011,4,15,19,19394.20229
2011,4,15,20,19361.23496
2011,4,15,21,18411.8482
2011,4,15,22,17144.24551
2011,4,15,23,15794.96395
2011,4,16,0,14934.12159
2011,4,16,1,14557.19627
2011,4,16,2,14407.61384
2011,4,16,3,14278.48832
2011,4,16,4,14613.25818
2011,4,16,5,15401.40845
2011,4,16,6,17418.60383
2011,4,16,7,19077.30315
2011,4,16,8,19619.61582
2011,4,16,9,19596.69418
2011,4,16,10,19359.81144
2011,4,16,11,18951.47145
2011,4,16,12,18648.04379
2011,4,16,13,18373.16033
2011,4,16,14,18113.18874
2011,4,16,15,18167.51889
2011,4,16,16,18100.85274
2011,4,16,17,18200.24833
2011,4,16,18,18430.07312
2011,4,16,19,18958.54915
2011,4,16,20,19276.6029
2011,4,16,21,18524.92521
2011,4,16,22,17221.09263
2011,4,16,23,16111.04336
2011,4,17,0,15564.32842
2011,4,17,1,15347.38096
2011,4,17,2,15445.16798
2011,4,17,3,15614.50257
2011,4,17,4,16190.75423
2011,4,17,5,17337.5511
2011,4,17,6,19414.15667
2011,4,17,7,20665.57403
2011,4,17,8,20427.2845
2011,4,17,9,19636.46886
2011,4,17,10,19032.94469
2011,4,17,11,18439.02611
2011,4,17,12,17930.47465
2011,4,17,13,17463.111
2011,4,17,14,17145.805
2011,4,17,15,17075.04089
2011,4,17,16,17264.15084
2011,4,17,17,17737.47023
2011,4,17,18,18223.68682
2011,4,17,19,19175.61406
2011,4,17,20,19436.64737
2011,4,17,21,18311.23673
2011,4,17,22,17121.42909
2011,4,17,23,16118.60599
2011,4,18,0,15646.00666
2011,4,18,1,15558.69068
2011,4,18,2,15781.52893
2011,4,18,3,16343.42682
2011,4,18,4,17745.99946
2011,4,18,5,20086.94695
2011,4,18,6,21970.21732
2011,4,18,7,22021.64481
2011,4,18,8,21160.09764
2011,4,18,9,20519.1608
2011,4,18,10,19917.16085
2011,4,18,11,19416.24105
2011,4,18,12,19041.75268
2011,4,18,13,18718.58938
2011,4,18,14,18321.14507
2011,4,18,15,18117.14768
2011,4,18,16,18248.60171
2011,4,18,17,18446.69868
2011,4,18,18,18783.08441
2011,4,18,19,19694.72808
2011,4,18,20,20258.605
2011,4,18,21,19241.47053
2011,4,18,22,18019.55862
2011,4,18,23,16884.19032
2011,4,19,0,16558.2232
2011,4,19,1,16529.20226
2011,4,19,2,16740.13709
2011,4,19,3,17250.21747
2011,4,19,4,18590.90288
2011,4,19,5,20711.36299
2011,4,19,6,22473.43531
2011,4,19,7,22288.50576
2011,4,19,8,21400.95276
2011,4,19,9,20629.42274
2011,4,19,10,19968.66356
2011,4,19,11,19363.80827
2011,4,19,12,18906.97747
2011,4,19,13,18476.59953
2011,4,19,14,17975.22563
2011,4,19,15,17748.1809
2011,4,19,16,17820.26344
2011,4,19,17,18174.44954
2011,4,19,18,18524.70836
2011,4,19,19,19371.22856
2011,4,19,20,19513.28691
2011,4,19,21,18437.45701
2011,4,19,22,17246.65261
2011,4,19,23,16280.54992
2011,4,20,0,15867.55741
2011,4,20,1,15721.28168
2011,4,20,2,15846.93322
2011,4,20,3,16319.35672
2011,4,20,4,17317.61609
2011,4,20,5,18843.07106
2011,4,20,6,19569.01317
2011,4,20,7,19543.45599
2011,4,20,8,19675.91071
2011,4,20,9,19437.67023
2011,4,20,10,19284.92292
2011,4,20,11,18904.49428
2011,4,20,12,18381.53543
2011,4,20,13,17818.31192
2011,4,20,14,17436.96768
2011,4,20,15,17399.71212
2011,4,20,16,17552.05863
2011,4,20,17,17934.13604
2011,4,20,18,18272.79321
2011,4,20,19,18595.53207
2011,4,20,20,18764.3126
2011,4,20,21,17935.65225
2011,4,20,22,17047.57772
2011,4,20,23,16261.20424
2011,4,21,0,15850.61384
2011,4,21,1,15597.63708
2011,4,21,2,15612.46744
2011,4,21,3,15885.7073
2011,4,21,4,16834.79609
2011,4,21,5,18422.46761
2011,4,21,6,19125.90277
2011,4,21,7,19110.75182
2011,4,21,8,19203.46501
2011,4,21,9,19133.19331
2011,4,21,10,19012.65043
2011,4,21,11,18581.25197
2011,4,21,12,18088.77134
2011,4,21,13,17607.52784
2011,4,21,14,17377.64837
2011,4,21,15,17402.16572
2011,4,21,16,17348.06407
2011,4,21,17,17686.43379
2011,4,21,18,18052.97831
2011,4,21,19,19037.71804
2011,4,21,20,19531.62161
2011,4,21,21,18643.25566
2011,4,21,22,17284.07068
2011,4,21,23,16258.68287
2011,4,22,0,15769.69141
2011,4,22,1,15624.35455
2011,4,22,2,15714.22209
2011,4,22,3,16283.13204
2011,4,22,4,17431.08116
2011,4,22,5,19533.7264
2011,4,22,6,21225.3761
2011,4,22,7,21502.0546
2011,4,22,8,20761.33374
2011,4,22,9,19881.83911
2011,4,22,10,19232.68938
2011,4,22,11,18559.59857
2011,4,22,12,18043.33525
2011,4,22,13,17563.39832
2011,4,22,14,17095.4336
2011,4,22,15,16793.1184
2011,4,22,16,16712.4967
2011,4,22,17,16616.47569
2011,4,22,18,16703.16215
2011,4,22,19,17292.04063
2011,4,22,20,17921.68934
2011,4,22,21,17452.09778
2011,4,22,22,16392.67083
2011,4,22,23,15349.51295
2011,4,23,0,14785.78884
2011,4,23,1,14694.20674
2011,4,23,2,14761.99601
2011,4,23,3,15012.067
2011,4,23,4,15498.21727
2011,4,23,5,16734.79069
2011,4,23,6,18519.04619
2011,4,23,7,19547.67496
2011,4,23,8,18982.74713
2011,4,23,9,17944.39444
2011,4,23,10,17247.10639
2011,4,23,11,16518.03281
2011,4,23,12,15955.44244
2011,4,23,13,15646.82535
2011,4,23,14,15437.53796
2011,4,23,15,15283.48813
2011,4,23,16,15253.44612
2011,4,23,17,15301.69643
2011,4,23,18,15537.6073
2011,4,23,19,16153.83324
2011,4,23,20,16699.86809
2011,4,23,21,16118.12549
2011,4,23,22,15015.90878
2011,4,23,23,14039.86802
2011,4,24,0,13406.54753
2011,4,24,1,13236.06706
2011,4,24,2,13228.55739
2011,4,24,3,13306.04172
2011,4,24,4,13660.67138
2011,4,24,5,14557.11051
2011,4,24,6,16399.65354
2011,4,24,7,18054.02212
2011,4,24,8,18235.55849
2011,4,24,9,17931.01478
2011,4,24,10,17606.39465
2011,4,24,11,17250.35672
2011,4,24,12,16877.57817
2011,4,24,13,16361.60261
2011,4,24,14,16051.81296
2011,4,24,15,15895.41585
2011,4,24,16,15825.61813
2011,4,24,17,15908.11061
2011,4,24,18,16169.27572
2011,4,24,19,16910.49113
2011,4,24,20,17232.18583
2011,4,24,21,16329.66759
2011,4,24,22,15048.03802
2011,4,24,23,14043.2613
2011,4,25,0,13562.31776
2011,4,25,1,13320.70531
2011,4,25,2,13430.08503
2011,4,25,3,13768.6275
2011,4,25,4,14826.90349
2011,4,25,5,16600.36318
2011,4,25,6,18551.61293
2011,4,25,7,19414.03579
2011,4,25,8,19579.01994
2011,4,25,9,19581.44177
2011,4,25,10,19438.15114
2011,4,25,11,19463.67746
2011,4,25,12,19279.39583
2011,4,25,13,19036.17526
2011,4,25,14,18852.88369
2011,4,25,15,18642.61764
2011,4,25,16,18717.53135
2011,4,25,17,18819.62858
2011,4,25,18,18859.6142
2011,4,25,19,19079.46861
2011,4,25,20,19282.29025
2011,4,25,21,18148.65827
2011,4,25,22,16777.34075
2011,4,25,23,15834.53075
2011,4,26,0,14976.39508
2011,4,26,1,14721.99339
2011,4,26,2,14606.83937
2011,4,26,3,14914.38582
2011,4,26,4,15946.90539
2011,4,26,5,17802.16907
2011,4,26,6,19192.20672
2011,4,26,7,19476.09526
2011,4,26,8,19188.66582
2011,4,26,9,18982.12106
2011,4,26,10,18656.82087
2011,4,26,11,18477.89844
2011,4,26,12,18158.6479
2011,4,26,13,17894.71779
2011,4,26,14,17695.51281
2011,4,26,15,17533.69738
2011,4,26,16,17612.23056
2011,4,26,17,17598.56828
2011,4,26,18,17495.67291
2011,4,26,19,17827.56522
2011,4,26,20,17977.45699
2011,4,26,21,17104.06593
2011,4,26,22,16049.2654
2011,4,26,23,15089.13551
2011,4,27,0,14325.62765
2011,4,27,1,13928.18759
2011,4,27,2,13926.41389
2011,4,27,3,14173.99365
2011,4,27,4,15030.62669
2011,4,27,5,16226.11614
2011,4,27,6,16731.26327
2011,4,27,7,16918.6755
2011,4,27,8,17078.47061
2011,4,27,9,17184.70566
2011,4,27,10,17162.88834
2011,4,27,11,17132.67782
2011,4,27,12,16885.2919
2011,4,27,13,16779.3864
2011,4,27,14,16774.45134
2011,4,27,15,17002.94519
2011,4,27,16,17545.91059
2011,4,27,17,17834.3879
2011,4,27,18,18067.82587
2011,4,27,19,18317.76057
2011,4,27,20,18235.14717
2011,4,27,21,17416.59645
2011,4,27,22,16282.81603
2011,4,27,23,15693.74752
2011,4,28,0,14929.29079
2011,4,28,1,14652.61225
2011,4,28,2,14592.71712
2011,4,28,3,14889.93309
2011,4,28,4,15757.8367
2011,4,28,5,17122.83638
2011,4,28,6,17778.22678
2011,4,28,7,17780.28083
2011,4,28,8,17922.09471
2011,4,28,9,18045.14745
2011,4,28,10,18018.02255
2011,4,28,11,17878.89948
2011,4,28,12,17727.82485
2011,4,28,13,17585.31472
2011,4,28,14,17394.02733
2011,4,28,15,17317.84549
2011,4,28,16,17509.88002
2011,4,28,17,17719.97319
2011,4,28,18,18031.10854
2011,4,28,19,18451.09935
2011,4,28,20,18977.21598
2011,4,28,21,18126.9297
2011,4,28,22,16806.18376
2011,4,28,23,15898.80848
2011,4,29,0,15026.16393
2011,4,29,1,14766.89421
2011,4,29,2,14753.11134
2011,4,29,3,15088.7332
2011,4,29,4,16035.24251
2011,4,29,5,17759.54936
2011,4,29,6,19207.33864
2011,4,29,7,19905.15353
2011,4,29,8,19799.23563
2011,4,29,9,19439.88129
2011,4,29,10,19013.86695
2011,4,29,11,18490.14531
2011,4,29,12,18295.78197
2011,4,29,13,17801.711
2011,4,29,14,17466.48994
2011,4,29,15,17164.86418
2011,4,29,16,16964.10446
2011,4,29,17,16814.88296
2011,4,29,18,16777.59729
2011,4,29,19,17192.08177
2011,4,29,20,17718.59041
2011,4,29,21,17280.14451
2011,4,29,22,16055.85257
2011,4,29,23,14978.93448
2011,4,30,0,14195.15446
2011,4,30,1,13870.13363
2011,4,30,2,13815.5341
2011,4,30,3,13849.72869
2011,4,30,4,14179.23174
2011,4,30,5,15001.52299
2011,4,30,6,16393.14716
2011,4,30,7,17608.42609
2011,4,30,8,17785.40176
2011,4,30,9,17464.92662
2011,4,30,10,17098.43607
2011,4,30,11,16639.72683
2011,4,30,12,16165.72218
2011,4,30,13,15803.35502
2011,4,30,14,15668.66054
2011,4,30,15,15615.67513
2011,4,30,16,15666.27929
2011,4,30,17,15624.28823
2011,4,30,18,15674.00256
2011,4,30,19,16255.23684
2011,4,30,20,16890.89927
2011,4,30,21,16488.59613
2011,4,30,22,15529.94613
2011,4,30,23,14506.58168
2011,5,1,0,13971.26476
2011,5,1,1,13826.30365
2011,5,1,2,13865.99384
2011,5,1,3,14042.71622
2011,5,1,4,14473.16627
2011,5,1,5,15414.92904
2011,5,1,6,16830.09813
2011,5,1,7,17955.73307
2011,5,1,8,17872.21628
2011,5,1,9,17510.90993
2011,5,1,10,17067.93824
2011,5,1,11,16544.81344
2011,5,1,12,16214.90934
2011,5,1,13,15900.7548
2011,5,1,14,15736.49674
2011,5,1,15,15752.22412
2011,5,1,16,15981.01453
2011,5,1,17,16195.62142
2011,5,1,18,16484.91745
2011,5,1,19,17012.43054
2011,5,1,20,17357.10822
2011,5,1,21,16316.76784
2011,5,1,22,14737.53072
2011,5,1,23,13632.44492
2011,5,2,0,13087.5468
2011,5,2,1,12838.06769
2011,5,2,2,12844.50695
2011,5,2,3,13260.31842
2011,5,2,4,14212.68541
2011,5,2,5,16035.37148
2011,5,2,6,17720.52982
2011,5,2,7,18591.20322
2011,5,2,8,18920.91479
2011,5,2,9,19068.51702
2011,5,2,10,19044.59142
2011,5,2,11,19041.12844
2011,5,2,12,18882.61835
2011,5,2,13,18572.46247
2011,5,2,14,18222.15722
2011,5,2,15,17993.86481
2011,5,2,16,17951.04996
2011,5,2,17,18058.9124
2011,5,2,18,18130.11173
2011,5,2,19,18394.68524
2011,5,2,20,18686.50518
2011,5,2,21,17733.36074
2011,5,2,22,16001.0756
2011,5,2,23,15017.29654
2011,5,3,0,14300.90005
2011,5,3,1,14068.77303
2011,5,3,2,14160.65782
2011,5,3,3,14540.15797
2011,5,3,4,15615.1251
2011,5,3,5,17496.23116
2011,5,3,6,19049.74942
2011,5,3,7,19411.05357
2011,5,3,8,19013.99291
2011,5,3,9,18616.20903
2011,5,3,10,18290.65403
2011,5,3,11,18034.16584
2011,5,3,12,17682.6261
2011,5,3,13,17335.31806
2011,5,3,14,17072.36788
2011,5,3,15,16908.90871
2011,5,3,16,16950.01984
2011,5,3,17,17098.09034
2011,5,3,18,17215.6783
2011,5,3,19,17581.89789
2011,5,3,20,17948.19348
2011,5,3,21,16987.64012
2011,5,3,22,15754.40601
2011,5,3,23,14889.78944
2011,5,4,0,14271.82918
2011,5,4,1,14117.07261
2011,5,4,2,14183.97058
2011,5,4,3,14706.05607
2011,5,4,4,15635.113
2011,5,4,5,17065.94347
2011,5,4,6,17496.21652
2011,5,4,7,17342.80198
2011,5,4,8,17357.67116
2011,5,4,9,17257.27726
2011,5,4,10,16744.60499
2011,5,4,11,16341.10153
2011,5,4,12,16067.39515
2011,5,4,13,15635.78564
2011,5,4,14,15398.56592
2011,5,4,15,15280.79856
2011,5,4,16,15420.56367
2011,5,4,17,15498.83427
2011,5,4,18,15534.60966
2011,5,4,19,16029.02743
2011,5,4,20,16253.37499
2011,5,4,21,15652.16915
2011,5,4,22,14573.63994
2011,5,4,23,13895.28438
2011,5,5,0,13075.40985
2011,5,5,1,12791.77794
2011,5,5,2,12642.10231
2011,5,5,3,12926.31649
2011,5,5,4,13719.37435
2011,5,5,5,15043.79398
2011,5,5,6,15852.92918
2011,5,5,7,16202.32855
2011,5,5,8,16585.97981
2011,5,5,9,17036.29613
2011,5,5,10,17014.34767
2011,5,5,11,17027.94849
2011,5,5,12,16796.95885
2011,5,5,13,16546.42513
2011,5,5,14,16376.2665
2011,5,5,15,16243.66411
2011,5,5,16,16338.8135
2011,5,5,17,16577.7633
2011,5,5,18,16845.3814
2011,5,5,19,17264.64595
2011,5,5,20,17485.461
2011,5,5,21,16542.26383
2011,5,5,22,15047.85384
2011,5,5,23,13933.68522
2011,5,6,0,13197.10639
2011,5,6,1,12877.0037
2011,5,6,2,12802.09268
2011,5,6,3,13032.69763
2011,5,6,4,13773.4552
2011,5,6,5,15417.80273
2011,5,6,6,16877.88467
2011,5,6,7,17804.06961
2011,5,6,8,17959.80668
2011,5,6,9,18020.38289
2011,5,6,10,18072.1339
2011,5,6,11,17740.96993
2011,5,6,12,17746.13306
2011,5,6,13,17587.85659
2011,5,6,14,17541.18542
2011,5,6,15,17746.31969
2011,5,6,16,18026.82467
2011,5,6,17,18272.90847
2011,5,6,18,18275.71796
2011,5,6,19,18209.25739
2011,5,6,20,18070.09895
2011,5,6,21,17256.94157
2011,5,6,22,15968.05011
2011,5,6,23,14802.33888
2011,5,7,0,14077.57472
2011,5,7,1,13587.94012
2011,5,7,2,13444.34255
2011,5,7,3,13347.63593
2011,5,7,4,13554.36777
2011,5,7,5,14315.36818
2011,5,7,6,15950.29804
2011,5,7,7,17748.16188
2011,5,7,8,18178.52255
2011,5,7,9,18159.43358
2011,5,7,10,18006.43991
2011,5,7,11,17564.79395
2011,5,7,12,17066.27175
2011,5,7,13,16736.77516
2011,5,7,14,16496.161
2011,5,7,15,16591.3503
2011,5,7,16,16629.65057
2011,5,7,17,16719.44231
2011,5,7,18,16770.54306
2011,5,7,19,17133.50016
2011,5,7,20,17498.46896
2011,5,7,21,17037.83612
2011,5,7,22,15808.24558
2011,5,7,23,14704.83368
2011,5,8,0,13944.67298
2011,5,8,1,13578.54791
2011,5,8,2,13574.43342
2011,5,8,3,13559.64946
2011,5,8,4,13710.61471
2011,5,8,5,14524.45923
2011,5,8,6,15972.04465
2011,5,8,7,17672.17586
2011,5,8,8,18012.90852
2011,5,8,9,17796.78575
2011,5,8,10,17456.17283
2011,5,8,11,17031.28435
2011,5,8,12,16656.96552
2011,5,8,13,16292.01056
2011,5,8,14,16176.5512
2011,5,8,15,16033.00271
2011,5,8,16,16150.08608
2011,5,8,17,16283.21107
2011,5,8,18,16522.39232
2011,5,8,19,17083.57474
2011,5,8,20,17371.91719
2011,5,8,21,16649.62398
2011,5,8,22,15223.65052
2011,5,8,23,14226.01545
2011,5,9,0,13539.82854
2011,5,9,1,13310.64555
2011,5,9,2,13382.03423
2011,5,9,3,13825.93549
2011,5,9,4,14918.4178
2011,5,9,5,16612.38852
2011,5,9,6,17907.95543
2011,5,9,7,18645.53209
2011,5,9,8,18587.63973
2011,5,9,9,18347.59167
2011,5,9,10,18195.09231
2011,5,9,11,17927.48639
2011,5,9,12,17608.89066
2011,5,9,13,17257.76099
2011,5,9,14,17046.88236
2011,5,9,15,17081.21835
2011,5,9,16,17289.68392
2011,5,9,17,17301.99917
2011,5,9,18,17273.19405
2011,5,9,19,17580.91422
2011,5,9,20,17733.24065
2011,5,9,21,17128.66406
2011,5,9,22,15685.48304
2011,5,9,23,14604.48763
2011,5,10,0,14005.33329
2011,5,10,1,13703.59552
2011,5,10,2,13640.20763
2011,5,10,3,13954.63347
2011,5,10,4,14844.36069
2011,5,10,5,16424.00197
2011,5,10,6,17820.0044
2011,5,10,7,18355.32713
2011,5,10,8,18320.66145
2011,5,10,9,18164.22814
2011,5,10,10,17943.48415
2011,5,10,11,17632.24678
2011,5,10,12,17409.39479
2011,5,10,13,16903.14944
2011,5,10,14,16648.64276
2011,5,10,15,16445.04702
2011,5,10,16,16382.76253
2011,5,10,17,16396.68246
2011,5,10,18,16371.28828
2011,5,10,19,16652.76079
2011,5,10,20,16824.92249
2011,5,10,21,16306.56952
2011,5,10,22,15151.15172
2011,5,10,23,14158.64862
2011,5,11,0,13464.43202
2011,5,11,1,13038.77968
2011,5,11,2,12874.29473
2011,5,11,3,13097.86235
2011,5,11,4,13747.44014
2011,5,11,5,14865.98505
2011,5,11,6,15670.42918
2011,5,11,7,16305.16669
2011,5,11,8,16969.1759
2011,5,11,9,17249.69799
2011,5,11,10,17341.31321
2011,5,11,11,17248.78742
2011,5,11,12,17050.54882
2011,5,11,13,17080.66665
2011,5,11,14,17143.77837
2011,5,11,15,17399.51669
2011,5,11,16,17559.3348
2011,5,11,17,17677.68468
2011,5,11,18,17600.06672
2011,5,11,19,17587.56783
2011,5,11,20,17648.1671
2011,5,11,21,17140.08743
2011,5,11,22,15900.17384
2011,5,11,23,14923.44976
2011,5,12,0,14191.57147
2011,5,12,1,13907.28858
2011,5,12,2,13836.70833
2011,5,12,3,14076.46141
2011,5,12,4,14786.17485
2011,5,12,5,15896.06335
2011,5,12,6,16503.80071
2011,5,12,7,16540.20143
2011,5,12,8,16847.07453
2011,5,12,9,16904.07244
2011,5,12,10,16819.91305
2011,5,12,11,16486.69932
2011,5,12,12,16089.10292
2011,5,12,13,15822.00366
2011,5,12,14,15628.60172
2011,5,12,15,15569.82482
2011,5,12,16,15755.67663
2011,5,12,17,15995.29582
2011,5,12,18,16281.06968
2011,5,12,19,16726.00925
2011,5,12,20,17312.24324
2011,5,12,21,16543.03429
2011,5,12,22,15275.0238
2011,5,12,23,14239.61579
2011,5,13,0,13594.52585
2011,5,13,1,13403.20056
2011,5,13,2,13378.83607
2011,5,13,3,13747.4359
2011,5,13,4,14772.33141
2011,5,13,5,16549.69825
2011,5,13,6,18058.28065
2011,5,13,7,18700.76558
2011,5,13,8,18477.68368
2011,5,13,9,18189.41831
2011,5,13,10,17998.88016
2011,5,13,11,17601.28659
2011,5,13,12,17265.62746
2011,5,13,13,17029.064
2011,5,13,14,16665.78957
2011,5,13,15,16676.42072
2011,5,13,16,16686.18335
2011,5,13,17,16860.95129
2011,5,13,18,16938.58231
2011,5,13,19,17279.53753
2011,5,13,20,17495.59082
2011,5,13,21,16729.57934
2011,5,13,22,15388.272
2011,5,13,23,14121.02976
2011,5,14,0,13345.44452
2011,5,14,1,13001.87539
2011,5,14,2,12803.77973
2011,5,14,3,12655.98119
2011,5,14,4,12817.7993
2011,5,14,5,13415.22211
2011,5,14,6,14971.40617
